NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
92007001;BAGNEUX;48.809667;2.308167;82;200904;45.7;1.0;30.0;;12.0;1.0;27.0;7.0;5.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200905;72.7;1.0;31.0;;24.0;1.0;11.0;10.0;5.0;3.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200906;64.4;1.0;30.0;;15.0;1.0;25.0;8.0;5.0;4.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200907;41.5;1.0;31.0;;15.0;1.0;16.0;9.0;3.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200908;10.1;1.0;31.0;;5.0;1.0;24.0;2.0;1.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200909;21.1;1.0;30.0;;14.0;1.0;14.0;3.0;1.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200910;47.7;1.0;31.0;;16.0;1.0;5.0;9.0;3.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200911;70.5;1.0;30.0;;12.0;1.0;1.0;18.0;5.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;200912;76.7;1.0;31.0;;11.0;1.0;30.0;17.0;6.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201001;46.8;1.0;31.0;;13.5;1.0;29.0;9.0;3.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201002;58.9;1.0;28.0;;11.0;1.0;27.0;16.0;4.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;2.0;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201003;44.9;1.0;31.0;;13.0;1.0;20.0;9.0;4.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201004;14.0;1.0;30.0;;5.5;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201005;63.3;1.0;31.0;;29.0;1.0;27.0;10.0;4.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201006;57.8;1.0;30.0;;28.0;1.0;11.0;9.0;3.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;1.0;
92007001;BAGNEUX;48.809667;2.308167;82;201007;;;0.0;100.0;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201008;78.5;1.0;31.0;;33.0;1.0;15.0;12.0;5.0;2.0;1.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201009;60.6;1.0;30.0;;16.0;1.0;23.0;10.0;5.0;3.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201010;33.1;1.0;31.0;;9.0;1.0;1.0;9.0;2.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201011;92.4;1.0;30.0;;20.0;1.0;6.0;14.0;6.0;3.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201012;73.4;1.0;31.0;;16.0;1.0;22.0;12.0;5.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201101;61.9;1.0;31.0;;19.0;1.0;5.0;9.0;5.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201102;32.9;1.0;28.0;;12.0;1.0;19.0;6.0;3.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201103;17.0;1.0;31.0;;5.5;1.0;26.0;6.0;1.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201104;11.1;9.0;30.0;;5.0;1.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201105;4.0;1.0;31.0;;1.5;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201106;76.4;1.0;30.0;;20.0;1.0;5.0;14.0;6.0;3.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;1.0;
92007001;BAGNEUX;48.809667;2.308167;82;201107;72.3;1.0;31.0;;26.9;1.0;19.0;9.0;4.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201108;81.9;1.0;31.0;;26.0;1.0;5.0;10.0;6.0;4.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201109;29.6;1.0;30.0;;13.0;1.0;3.0;4.0;3.0;1.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201110;30.4;1.0;31.0;;7.7;1.0;18.0;7.0;4.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201111;35.6;1.0;30.0;;13.0;1.0;4.0;4.0;3.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92007001;BAGNEUX;48.809667;2.308167;82;201112;107.6;1.0;31.0;;22.0;1.0;15.0;21.0;9.0;2.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92025001;COLOMBES;48.925167;2.255333;29;200601;30.1;1.0;31.0;;10.2;1.0;17.0;7.0;1.0;1.0;0.0;0.0;0.0;;;0.0;;;;6.4;1.0;31.0;;12.0;1.0;20.0;-1.4;1.0;27.0;1.0;0.0;0.0;0.0;31.0;31.0;0.0;1.3;1.0;31.0;;-5.0;1.0;27.0;8.9;1.0;20.0;1.0;0.0;31.0;31.0;31.0;0.0;0.0;12.0;5.1;1.0;11.4;1.0;30.0;31.0;3.8;1.0;31.0;;;0.0;;-3.2;1.0;27.0;10.5;1.0;20.0;;;;0.0;;;;0.0;;;0.0;;;;21.8;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92025001;COLOMBES;48.925167;2.255333;29;200602;62.6;1.0;28.0;;18.0;1.0;15.0;10.0;4.0;2.0;0.0;0.0;0.0;;;0.0;;;;7.0;1.0;28.0;;12.7;1.0;15.0;0.5;1.0;2.0;0.0;0.0;0.0;0.0;28.0;28.0;0.0;1.6;1.0;28.0;;-3.7;1.0;1.0;6.7;1.0;16.0;0.0;0.0;28.0;28.0;28.0;0.0;0.0;9.0;5.4;1.0;10.9;1.0;11.0;28.0;4.3;1.0;28.0;;;0.0;;-0.9;1.0;2.0;9.2;1.0;15.0;;;;0.0;;;;0.0;;;0.0;;;;23.7;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;1.0;;;;;;;;;;;;;;;
92025001;COLOMBES;48.925167;2.255333;29;200603;72.8;1.0;31.0;;11.6;1.0;7.0;16.0;4.0;3.0;0.0;0.0;0.0;;;0.0;;;;10.9;1.0;31.0;;19.5;1.0;26.0;4.3;1.0;21.0;0.0;0.0;0.0;0.0;31.0;31.0;0.0;3.4;1.0;31.0;;-2.9;1.0;13.0;13.2;1.0;27.0;0.0;0.0;27.0;31.0;31.0;0.0;0.0;10.0;7.5;1.0;12.3;1.0;14.0;31.0;7.1;1.0;31.0;;;0.0;;1.5;1.0;12.0;16.3;1.0;27.0;;;;0.0;;;;0.0;;;0.0;;;;53.1;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;1.0;;;;;;;;;;;;;;1.0;
92025001;COLOMBES;48.925167;2.255333;29;200604;33.9;1.0;30.0;;9.2;1.0;30.0;5.0;3.0;0.0;0.0;0.0;0.0;;;0.0;;;;16.4;1.0;30.0;;24.6;1.0;21.0;11.5;1.0;30.0;0.0;0.0;0.0;0.0;26.0;30.0;0.0;6.9;1.0;30.0;;0.5;1.0;6.0;12.2;1.0;26.0;0.0;0.0;25.0;30.0;30.0;0.0;0.0;0.0;9.6;1.0;14.6;1.0;21.0;30.0;11.7;1.0;30.0;;;0.0;;7.2;1.0;11.0;17.3;1.0;21.0;;;;0.0;;;;0.0;;;0.0;;;;85.8;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;2.0;
92025001;COLOMBES;48.925167;2.255333;29;200605;64.8;1.0;31.0;;14.9;1.0;7.0;12.0;5.0;1.0;0.0;0.0;0.0;;;0.0;;;;20.6;1.0;31.0;;27.3;1.0;3.0;13.7;1.0;1.0;0.0;4.0;0.0;0.0;15.0;30.0;0.0;11.3;1.0;31.0;;6.0;1.0;31.0;16.4;1.0;18.0;0.0;0.0;10.0;28.0;31.0;0.0;0.0;0.0;9.3;1.0;16.7;1.0;11.0;31.0;16.0;1.0;31.0;;;0.0;;10.5;1.0;1.0;20.1;1.0;4.0;;;;0.0;;;;0.0;;;0.0;;;;107.2;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;1.0;;
92025001;COLOMBES;48.925167;2.255333;29;200606;33.7;1.0;30.0;;19.5;1.0;25.0;6.0;1.0;1.0;0.0;0.0;0.0;;;0.0;;;;26.0;1.0;30.0;;35.1;1.0;13.0;17.0;1.0;1.0;0.0;20.0;6.0;1.0;3.0;21.0;5.0;13.8;1.0;30.0;;5.4;1.0;1.0;19.7;1.0;19.0;0.0;0.0;4.0;17.0;30.0;0.0;0.0;0.0;12.2;1.0;17.8;1.0;10.0;30.0;19.9;1.0;30.0;;;0.0;;11.2;1.0;1.0;27.2;1.0;13.0;;;;0.0;;;;0.0;;;0.0;;;;147.1;1.0;;;;;;;;;0.0;;;;;;;;;0.0;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;
92025001;COLOMBES;48.925167;2.255333;29;200607;50.6;1.0;31.0;;13.6;1.0;7.0;9.0;4.0;2.0;0.0;0.0;0.0;;;0.0;;;;31.4;1.0;31.0;;39.1;1.0;19.0;23.2;1.0;30.0;0.0;30.0;20.0;6.0;0.0;4.0;15.0;18.3;1.0;31.0;;14.3;1.0;12.0;20.9;1.0;22.0;0.0;0.0;0.0;2.0;24.0;8.0;0.0;0.0;13.1;1.0;18.7;1.0;19.0;31.0;24.8;1.0;31.0;;;0.0;;21.0;1.0;8.0;29.8;1.0;19.0;;;;0.0;;;;0.0;;;0.0;;;;175.6;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;2.0;
92025001;COLOMBES;48.925167;2.255333;29;200608;79.3;1.0;31.0;;17.2;1.0;13.0;15.0;5.0;3.0;0.0;0.0;0.0;;;0.0;;;;22.7;1.0;31.0;;29.1;1.0;7.0;15.0;1.0;29.0;0.0;5.0;0.0;0.0;4.0;30.0;0.0;14.1;1.0;31.0;;10.2;1.0;30.0;17.4;1.0;1.0;0.0;0.0;0.0;24.0;31.0;0.0;0.0;0.0;8.6;1.0;14.6;1.0;31.0;31.0;18.4;1.0;31.0;;;0.0;;14.0;1.0;29.0;23.0;1.0;7.0;;;;0.0;;;;0.0;;;0.0;;;;104.4;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;3.0;
92025001;COLOMBES;48.925167;2.255333;29;200609;42.3;1.0;30.0;;16.0;1.0;14.0;6.0;3.0;2.0;0.0;0.0;0.0;;;0.0;;;;25.4;1.0;30.0;;32.2;1.0;11.0;20.5;1.0;17.0;0.0;14.0;3.0;0.0;0.0;22.0;1.0;15.0;1.0;30.0;;10.1;1.0;20.0;19.0;1.0;4.0;0.0;0.0;0.0;13.0;30.0;0.0;0.0;0.0;10.4;1.0;18.6;1.0;11.0;30.0;20.2;1.0;30.0;;;0.0;;16.9;1.0;27.0;24.0;1.0;6.0;;;;0.0;;;;0.0;;;0.0;;;;92.7;1.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;0.0;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;1.0;
